Dates,SX5E Index,DAX Index,UKX Index,SMI Index,SPX Index,CCMP Index,NDX Index,NKY Index,HSI Index,MXEF Index,MXWO Index,MXWD Index,USDR1T Curncy,EUDR1T Curncy,SFDR1T Curncy,BPDR1T Curncy,JYDR1T Curncy,SPI Index,NDUEAWXZ Index,VICASCI SW Equity,VICAAI1 SW Equity,STXAAIGV Index,CSRPAIS Index,SX5T Index,TUKXG Index,SMIC Index,SPXT Index,NDUEEGF Index,NDDUWI Index
2017-09-21,3539.59,12600.03,7263.9,9134.13,2500.6,6422.693,5934.9140000000025,20347.48,28110.33,1108.18,1990.33,486.05,1.1739,-0.42,-0.8,0.23,-0.075,10415.72,231.24,114.58,110.91,196.31,404.7998,7100.7,6115.65,18063.13,4849.95,497.041,5585.885
2017-09-22,3541.42,12592.35,7310.64,9136.72,2502.22,6426.922,5932.321,20296.45,27880.53,1102.25,1994.58,486.66,1.23,-0.42,-0.7775,0.23,-0.075,10421.04,231.509,114.69,110.61,196.86,405.4279,7104.37,6155.0,18068.24,4853.2,494.393,5597.904
2017-09-23,3541.42,12592.35,7310.64,9136.72,2502.22,6426.922,5932.321,20296.45,27880.53,1102.25,1994.58,486.66,1.23,-0.42,-0.7775,0.23,-0.075,10421.04,231.509,114.69,110.61,196.86,405.4279,7104.37,6155.0,18068.24,4853.2,494.393,5597.904
2017-09-24,3541.42,12592.35,7310.64,9136.72,2502.22,6426.922,5932.321,20296.45,27880.53,1102.25,1994.58,486.66,1.23,-0.42,-0.7775,0.23,-0.075,10421.04,231.509,114.69,110.61,196.86,405.4279,7104.37,6155.0,18068.24,4853.2,494.393,5597.904
2017-09-25,3537.81,12594.81,7301.29,9140.47,2496.66,6370.593000000003,5867.348000000001,20397.58,27500.34,1088.26,1989.08,484.75,1.1733,-0.42,-0.78,0.24,-0.075,10424.77,230.577,114.75,110.32,195.51,405.4314,7100.31,6147.13,18075.67,4842.41,488.132,5582.668000000002
2017-09-26,3536.38,12605.2,7285.74,9113.65,2496.84,6380.1640000000025,5881.3359999999975,20330.19,27513.01,1080.11,1983.25,483.07,1.1733,-0.4125,-0.8025,0.24,-0.45,10389.87,229.792,114.36,110.2,195.02,404.9858,7097.45,6134.04,18022.62,4843.14,484.482,5566.505
2017-09-27,3555.17,12657.41,7313.51,9098.58,2507.04,6453.263000000001,5937.791,20267.05,27642.43,1078.57,1988.0,484.01,1.175,-0.42,-0.8,0.24,-1.95,10368.34,230.421,114.1,110.98,196.08,406.7082,7135.16,6157.42,17992.83,4862.93,483.819,5583.17
2017-09-28,3563.64,12704.65,7322.82,9112.16,2510.06,6453.451,5933.069,20363.11,27421.6,1072.38,1992.36,484.63,1.1761,-0.42,-0.79,0.24,-0.2,10394.99,230.723,114.39,110.94,196.47,407.1191,7152.15,6165.87,18019.68,4869.81,481.128,5596.153
2017-09-29,3594.85,12828.86,7372.76,9157.46,2519.36,6495.959,5979.2980000000025,20356.28,27554.3,1081.72,2000.55,486.88,1.17,-0.4225,-1.0025,0.65,-0.2,10447.33,231.771,114.95,110.88,197.53,408.6117,7214.8,6207.92,18109.26,4887.97,485.36300000000006,5619.234
2017-09-30,3594.85,12828.86,7372.76,9157.46,2519.36,6495.959,5979.2980000000025,20356.28,27554.3,1081.72,2000.55,486.88,1.17,-0.4225,-1.0025,0.65,-0.2,10447.33,231.771,114.95,110.88,197.53,408.6117,7214.8,6207.92,18109.26,4887.97,485.36300000000006,5619.234
2017-10-01,3594.85,12828.86,7372.76,9157.46,2519.36,6495.959,5979.2980000000025,20356.28,27554.3,1081.72,2000.55,486.88,1.17,-0.4225,-1.0025,0.65,-0.2,10447.33,231.771,114.95,110.88,197.53,408.6117,7214.8,6207.92,18109.26,4887.97,485.36300000000006,5619.234
2017-10-02,3602.69,12902.65,7438.84,9242.15,2529.12,6516.718000000003,5981.918000000002,20400.78,27554.3,1082.97,2004.67,487.83,1.175,-0.4175,-0.95,0.24,-0.125,10540.37,232.222,115.95,111.78,198.56,411.7406,7230.52,6263.56,18276.74,4906.92,485.93300000000005,5630.922
2017-10-03,3605.73,12902.65,7468.11,9283.74,2534.58,6531.714,5995.06,20614.07,28173.21,1097.03,2009.63,489.63,1.1756,-0.44,-0.805,0.24,-0.125,10592.13,233.075,116.52,112.09,199.32,412.6001,7236.64,6288.21,18358.98,4917.73,492.251,5644.948
2017-10-04,3594.91,12970.52,7467.58,9283.97,2537.74,6534.627,5998.8359999999975,20626.66,28379.18,1101.84,2010.95,490.16,1.1772,-0.4125,-1.0,0.24,-0.125,10596.59,233.344,116.55,112.22,199.6,412.7394,7214.91,6287.76,18359.44,4924.19,494.455,5648.79
2017-10-05,3613.54,12968.05,7507.99,9262.66,2552.07,6585.356,6057.143,20628.56,28379.18,1102.76,2016.15,491.33,1.1772,-0.44,-1.0,0.24,-0.125,10577.21,233.98,116.33,113.02,199.93,414.5775,7252.3,6324.59,18317.3,4952.85,494.866,5664.0909999999985
2017-10-06,3603.32,12955.94,7522.87,9252.12,2549.33,6590.18,6064.571,20690.71,28458.04,1103.12,2014.02,490.89,1.235,-0.4125,-0.785,0.24,-0.125,10558.31,233.808,116.08,112.93,200.35,414.1294,7233.23,6337.12,18296.46,4949.09,495.031,5658.906999999997
2017-10-07,3603.32,12955.94,7522.87,9252.12,2549.33,6590.18,6064.571,20690.71,28458.04,1103.12,2014.02,490.89,1.235,-0.4125,-0.785,0.24,-0.125,10558.31,233.808,116.08,112.93,200.35,414.1294,7233.23,6337.12,18296.46,4949.09,495.031,5658.906999999997
2017-10-08,3603.32,12955.94,7522.87,9252.12,2549.33,6590.18,6064.571,20690.71,28458.04,1103.12,2014.02,490.89,1.235,-0.4125,-0.785,0.24,-0.125,10558.31,233.808,116.08,112.93,200.35,414.1294,7233.23,6337.12,18296.46,4949.09,495.031,5658.906999999997
2017-10-09,3610.5,12976.4,7507.89,9259.34,2544.73,6579.731,6058.531,20690.71,28326.59,1100.41,2013.12,490.56,1.1772,-0.42,-0.85,0.24,-0.4,10571.48,233.648,116.23,113.08,200.28,412.4268,7247.63,6324.5,18310.73,4940.16,493.84,5656.373000000001
2017-10-10,3598.79,12949.25,7538.27,9267.17,2550.64,6587.251,6063.521,20823.51,28490.83,1112.53,2021.56,493.0,1.1767,-0.44,-0.85,0.24,-0.125,10583.56,234.806,116.38,112.91,201.28,413.418,7224.14,6350.09,18326.21,4951.77,499.296,5680.144
2017-10-11,3607.39,12970.68,7533.81,9265.34,2555.24,6603.5480000000025,6081.25,20881.27,28389.57,1117.33,2024.54,493.89,1.1783,-0.42,-0.85,0.24,-0.125,10585.0,235.238,116.39,112.91,201.47,413.6573,7242.65,6346.33,18322.6,4960.79,501.46,5688.659000000002
2017-10-12,3605.54,12982.89,7556.24,9297.34,2550.93,6591.51,6069.988,20954.72,28459.03,1121.62,2023.64,493.92,1.1794,-0.42,-0.85,0.24,-0.125,10625.26,235.274,116.85,113.26,201.6,412.963,7238.94,6371.15,18385.88,4952.85,503.398,5686.688
2017-10-13,3604.55,12991.87,7535.44,9311.69,2553.17,6605.801,6092.453,21155.18,28476.43,1125.91,2028.01,495.09,1.23,-0.44,-0.85,0.24,-0.125,10643.34,235.822,117.07,113.32,202.57,412.2089,7236.95,6353.61,18414.26,4957.27,505.331,5698.995
2017-10-14,3604.55,12991.87,7535.44,9311.69,2553.17,6605.801,6092.453,21155.18,28476.43,1125.91,2028.01,495.09,1.23,-0.44,-0.85,0.24,-0.125,10643.34,235.822,117.07,113.32,202.57,412.2089,7236.95,6353.61,18414.26,4957.27,505.331,5698.995
2017-10-15,3604.55,12991.87,7535.44,9311.69,2553.17,6605.801,6092.453,21155.18,28476.43,1125.91,2028.01,495.09,1.23,-0.44,-0.85,0.24,-0.125,10643.34,235.822,117.07,113.32,202.57,412.2089,7236.95,6353.61,18414.26,4957.27,505.331,5698.995
2017-10-16,3606.27,13003.7,7526.97,9274.59,2557.64,6624.005,6114.526,21255.56,28692.8,1131.82,2029.89,495.8,1.1794,-0.42,-0.85,0.24,-0.05,10600.13,236.206,116.6,113.56,203.02,412.776,7240.4,6346.47,18340.9,4966.05,507.985,5704.3269999999975
2017-10-17,3607.77,12995.06,7516.17,9269.86,2559.36,6623.656999999997,6122.61,21336.12,28697.49,1125.66,2027.36,494.93,1.1794,-0.44,-0.85,0.24,-0.05,10586.57,235.822,116.45,114.05,202.48,413.6366,7243.41,6337.37,18331.54,4969.38,505.23,5697.2419999999975
2017-10-18,3619.65,13043.03,7542.87,9309.61,2561.26,6624.22,6114.352,21363.05,28711.76,1126.9,2030.44,495.66,1.1794,-0.42,-0.85,0.24,0.01,10634.71,236.166,116.98,114.53,202.66,414.3176,7268.81,6359.87,18410.14,4973.28,505.806,5705.985
2017-10-19,3602.08,12990.1,7523.04,9233.52,2562.1,6605.066999999999,6092.616,21448.52,28159.09,1116.91,2033.29,495.75,1.18,-0.42,-0.85,0.24,-0.04,10547.64,236.225,116.1,113.89,202.85,415.4909,7233.53,6344.45,18259.67,4975.32,501.314,5714.276
2017-10-20,3605.09,12991.28,7523.23,9237.13,2575.21,6629.053000000001,6108.816,21457.64,28487.24,1119.69,2035.58,496.39,1.1794,-0.435,-0.85,0.24,-0.04,10554.08,236.603,116.17,115.05,203.07,418.3825,7239.56,6344.61,18266.8,5001.11,502.576,5720.906999999997
2017-10-21,3605.09,12991.28,7523.23,9237.13,2575.21,6629.053000000001,6108.816,21457.64,28487.24,1119.69,2035.58,496.39,1.1794,-0.435,-0.85,0.24,-0.04,10554.08,236.603,116.17,115.05,203.07,418.3825,7239.56,6344.61,18266.8,5001.11,502.576,5720.906999999997
2017-10-22,3605.09,12991.28,7523.23,9237.13,2575.21,6629.053000000001,6108.816,21457.64,28487.24,1119.69,2035.58,496.39,1.1794,-0.435,-0.85,0.24,-0.04,10554.08,236.603,116.17,115.05,203.07,418.3825,7239.56,6344.61,18266.8,5001.11,502.576,5720.906999999997
2017-10-23,3608.87,13003.14,7524.45,9248.49,2564.98,6586.826,6067.8319999999985,21696.65,28305.88,1115.89,2030.06,495.01,1.23,-0.44,-0.85,0.24,-0.04,10570.86,235.936,116.31,115.02,202.88,416.7175,7247.16,6345.64,18289.27,4981.37,500.874,5705.484
2017-10-24,3610.69,13013.19,7526.54,9194.84,2569.13,6598.43,6080.218000000003,21805.17,28154.97,1113.32,2031.38,495.16,1.23,-0.42,-0.85,0.24,-0.04,10518.84,236.074,115.67,115.67,203.74,417.4022,7250.8,6347.41,18183.18,4989.56,499.724,5709.266
2017-10-25,3591.46,12953.41,7447.21,9084.04,2557.15,6563.891,6055.042,21707.62,28302.89,1114.09,2023.48,493.5,1.23,-0.44,-0.85,0.24,-0.04,10415.97,235.336,114.57,115.23,202.96,415.2168,7212.19,6280.51,17964.07,4966.29,500.078,5687.174
2017-10-26,3637.2,13133.28,7486.5,9200.08,2560.4,6556.774,6037.8719999999985,21739.78,28202.38,1108.16,2025.69,493.66,1.23,-0.44,-0.85,0.24,-0.04,10543.37,235.382,116.0,116.06,203.31,414.7396,7304.05,6315.12,18193.54,4972.6,497.418,5693.502
2017-10-27,3652.23,13217.54,7505.03,9183.42,2581.07,6701.263000000001,6213.468000000003,22008.45,28438.85,1110.22,2034.6,495.69,1.23,-0.4225,-0.85,0.25,-0.04,10531.06,236.407,115.82,116.98,204.62,414.5748,7334.23,6330.75,18160.59,5012.75,498.345,5718.679
2017-10-28,3652.23,13217.54,7505.03,9183.42,2581.07,6701.263000000001,6213.468000000003,22008.45,28438.85,1110.22,2034.6,495.69,1.23,-0.4225,-0.85,0.25,-0.04,10531.06,236.407,115.82,116.98,204.62,414.5748,7334.23,6330.75,18160.59,5012.75,498.345,5718.679
2017-10-29,3652.23,13217.54,7505.03,9183.42,2581.07,6701.263000000001,6213.468000000003,22008.45,28438.85,1110.22,2034.6,495.69,1.23,-0.4225,-0.85,0.25,-0.04,10531.06,236.407,115.82,116.98,204.62,414.5748,7334.23,6330.75,18160.59,5012.75,498.345,5718.679
2017-10-30,3662.18,13229.57,7487.81,9175.5,2572.83,6698.9630000000025,6227.5909999999985,22011.67,28336.19,1115.53,2034.59,495.96,1.18,-0.44,-0.85,0.25,-0.04,10529.66,236.538,115.76,116.64,204.49,411.9078,7354.2,6316.23,18144.94,4997.15,500.733,5718.898
2017-10-31,3673.95,13229.57,7493.08,9242.18,2575.26,6727.669,6248.557,22011.61,28245.54,1119.08,2036.8,496.62,1.1772,-0.44,-0.85,0.25,-0.025,10604.4,236.829,116.55,116.77,205.41,411.0744,7378.27,6320.67,18276.79,5002.03,502.378,5725.429
2017-11-01,3697.4,13465.51,7487.96,9267.82,2579.36,6716.533,6248.646,22420.08,28594.06,1128.94,2041.17,498.08,1.1772,-0.4125,-0.85,0.25,-0.025,10639.2,237.555,116.95,117.64,205.7,412.055,7425.37,6316.35,18327.5,5009.99,506.82,5737.748000000001
2017-11-02,3688.8,13440.93,7555.32,9279.65,2579.85,6714.943,6236.391,22539.12,28518.64,1127.31,2043.24,498.44,1.1789,-0.42,-0.85,0.465,-0.025,10633.71,237.723,116.9,117.33,205.81,413.0863,7409.5,6374.42,18350.89,5011.48,506.089,5744.033
2017-11-03,3689.96,13478.86,7560.35,9322.05,2587.84,6764.435,6295.5819999999985,22539.12,28603.61,1126.18,2045.47,498.86,1.23,-0.42,-0.85,0.48,-0.35,10691.91,237.924,117.55,117.76,206.38,413.6917,7411.83,6378.66,18434.74,5027.49,505.594,5750.529
2017-11-04,3689.96,13478.86,7560.35,9322.05,2587.84,6764.435,6295.5819999999985,22539.12,28603.61,1126.18,2045.47,498.86,1.23,-0.42,-0.85,0.48,-0.35,10691.91,237.924,117.55,117.76,206.38,413.6917,7411.83,6378.66,18434.74,5027.49,505.594,5750.529
2017-11-05,3689.96,13478.86,7560.35,9322.05,2587.84,6764.435,6295.5819999999985,22539.12,28603.61,1126.18,2045.47,498.86,1.23,-0.42,-0.85,0.48,-0.35,10691.91,237.924,117.55,117.76,206.38,413.6917,7411.83,6378.66,18434.74,5027.49,505.594,5750.529
2017-11-06,3682.36,13468.79,7562.28,9288.78,2591.13,6786.436,6313.607,22548.35,28596.8,1131.03,2046.8,499.4,1.1789,-0.41,-0.85,0.48,-0.025,10657.75,238.22,117.19,117.84,206.52,414.0795,7396.57,6380.29,18368.94,5034.3,507.773,5754.478
2017-11-07,3658.77,13379.27,7513.11,9220.16,2590.64,6767.783,6320.776999999999,22937.6,28994.34,1134.55,2046.78,499.58,1.1789,-0.44,-0.85,0.5,-0.025,10585.67,238.35,116.38,117.64,206.72,412.9252,7349.97,6338.81,18233.26,5033.38,509.36,5754.568
2017-11-08,3655.04,13382.42,7529.72,9265.83,2594.38,6789.118,6345.811,22913.82,28907.6,1134.68,2050.7,500.43,1.1783,-0.44,-0.8525,0.505,-0.05,10631.21,238.747,116.88,117.85,207.33,412.0992,7342.47,6352.82,18323.56,5040.74,509.424,5765.678000000001
2017-11-09,3612.5,13182.56,7484.1,9177.82,2584.62,6750.053000000001,6312.2069999999985,22868.71,29136.57,1133.78,2042.36,498.59,1.1783,-0.44,-0.855,0.505,-0.05,10524.1,237.948,115.71,117.28,205.77,410.5716,7257.02,6322.3,18149.53,5023.01,509.047,5743.571999999999
2017-11-10,3593.76,13127.47,7432.99,9134.16,2582.3,6750.939,6309.066,22681.42,29120.92,1128.49,2040.25,497.86,1.23,-0.42,-0.8375,0.505,-0.05,10483.15,237.628,115.28,116.81,205.77,409.2428,7219.38,6279.12,18063.19,5020.31,506.682,5738.498000000001
2017-11-11,3593.76,13127.47,7432.99,9134.16,2582.3,6750.939,6309.066,22681.42,29120.92,1128.49,2040.25,497.86,1.23,-0.42,-0.8375,0.505,-0.05,10483.15,237.628,115.28,116.81,205.77,409.2428,7219.38,6279.12,18063.19,5020.31,506.682,5738.498000000001
2017-11-12,3593.76,13127.47,7432.99,9134.16,2582.3,6750.939,6309.066,22681.42,29120.92,1128.49,2040.25,497.86,1.23,-0.42,-0.8375,0.505,-0.05,10483.15,237.628,115.28,116.81,205.77,409.2428,7219.38,6279.12,18063.19,5020.31,506.682,5738.498000000001
2017-11-13,3574.52,13074.42,7415.18,9162.74,2584.84,6757.595,6316.177,22380.99,29182.18,1123.26,2035.71,496.61,1.1778,-0.4225,-0.83,0.505,-0.05,10500.05,237.035,115.49,116.67,205.11,408.8524,7180.74,6264.08,18119.7,5025.36,504.366,5726.5480000000025
2017-11-14,3556.38,13033.48,7414.42,9130.48,2578.87,6737.8719999999985,6293.642,22380.01,29152.12,1118.32,2031.88,495.53,1.1778,-0.4225,-0.85,0.505,-0.05,10472.64,236.525,115.18,116.02,205.16,407.1136,7146.72,6263.44,18055.91,5014.53,502.149,5716.3830000000025
2017-11-15,3545.72,12976.37,7372.61,9089.55,2564.62,6706.208000000001,6258.359,22028.32,28851.69,1111.12,2021.03,492.82,1.1778,-0.44,-0.8525,0.505,-0.05,10422.33,235.235,114.63,115.15,203.8,405.935,7125.3,6228.12,17974.97,4987.96,498.926,5686.406999999997
2017-11-16,3564.8,13047.22,7386.94,9146.82,2585.64,6793.291,6339.141,22351.12,29018.76,1125.36,2035.81,496.74,1.1778,-0.44,-0.855,0.505,-0.05,10499.32,237.192,115.46,116.35,206.4,408.2174,7163.65,6251.72,18088.22,5030.48,505.321,5729.42
2017-11-17,3547.46,12993.73,7380.68,9183.61,2578.85,6782.791,6314.51,22396.8,29199.04,1136.45,2033.18,496.75,1.23,-0.44,-0.855,0.505,-0.05,10533.22,237.164,115.81,115.86,206.68,407.2155,7128.81,6246.42,18160.97,5017.45,510.31,5722.125
2017-11-18,3547.46,12993.73,7380.68,9183.61,2578.85,6782.791,6314.51,22396.8,29199.04,1136.45,2033.18,496.75,1.23,-0.44,-0.855,0.505,-0.05,10533.22,237.164,115.81,115.86,206.68,407.2155,7128.81,6246.42,18160.97,5017.45,510.31,5722.125
2017-11-19,3547.46,12993.73,7380.68,9183.61,2578.85,6782.791,6314.51,22396.8,29199.04,1136.45,2033.18,496.75,1.23,-0.44,-0.855,0.505,-0.05,10533.22,237.164,115.81,115.86,206.68,407.2155,7128.81,6246.42,18160.97,5017.45,510.31,5722.125
2017-11-20,3561.41,13058.66,7389.46,9299.61,2582.14,6790.714,6308.608,22261.76,29260.31,1136.1,2035.73,497.28,1.1778,-0.4175,-0.855,0.505,-0.05,10654.77,237.359,117.15,116.02,207.48,407.6075,7156.83,6253.85,18390.37,5024.01,510.153,5729.553000000001
2017-11-21,3579.32,13167.54,7411.34,9324.53,2599.03,6862.477,6378.628000000002,22416.48,29818.07,1150.98,2047.15,500.51,1.1778,-0.435,-0.855,0.505,-0.25,10692.18,238.942,117.5,116.91,209.06,409.8796,7192.82,6272.36,18439.64,5056.95,516.852,5761.861999999999
2017-11-22,3562.65,13015.04,7419.02,9291.84,2597.08,6867.361,6386.12,22523.15,30003.49,1156.67,2050.06,501.43,1.1778,-0.4125,-0.8625,0.505,-0.25,10650.89,239.37,117.03,115.91,209.66,409.7061,7159.34,6278.86,18375.01,5053.6,519.418,5770.2869999999975
2017-11-23,3572.07,13008.55,7417.24,9315.56,2597.08,6867.361,6386.12,22523.15,29707.94,1152.4,2053.28,501.9,1.1778,-0.44,-0.855,0.505,-0.25,10675.8,239.591,117.33,115.91,210.09,409.7061,7178.27,6283.19,18421.9,5053.6,517.506,5779.757
2017-11-24,3581.23,13059.84,7409.64,9325.6,2602.42,6889.16,6409.2869999999975,22550.85,29866.32,1154.26,2059.54,503.35,1.1788,-0.44,-0.855,0.505,-0.25,10688.03,240.277,117.43,115.94,210.59,409.9479,7196.66,6276.75,18441.76,5064.23,518.34,5797.498000000001
2017-11-25,3581.23,13059.84,7409.64,9325.6,2602.42,6889.16,6409.2869999999975,22550.85,29866.32,1154.26,2059.54,503.35,1.1788,-0.44,-0.855,0.505,-0.25,10688.03,240.277,117.43,115.94,210.59,409.9479,7196.66,6276.75,18441.76,5064.23,518.34,5797.498000000001
2017-11-26,3581.23,13059.84,7409.64,9325.6,2602.42,6889.16,6409.2869999999975,22550.85,29866.32,1154.26,2059.54,503.35,1.1788,-0.44,-0.855,0.505,-0.25,10688.03,240.277,117.43,115.94,210.59,409.9479,7196.66,6276.75,18441.76,5064.23,518.34,5797.498000000001
2017-11-27,3564.02,13000.2,7383.9,9264.39,2601.42,6878.521,6405.965,22495.99,29686.19,1144.33,2055.77,502.02,1.1788,-0.42,-0.835,0.505,-0.25,10624.71,239.689,116.8,115.96,209.78,409.7609,7162.08,6254.95,18320.71,5062.85,513.899,5787.147
2017-11-28,3583.49,13059.53,7460.65,9320.44,2627.04,6912.358,6422.557,22486.24,29680.85,1146.5,2066.55,504.45,1.18,-0.42,-0.85,0.505,-0.25,10687.38,240.86900000000003,117.51,117.01,210.61,415.8556,7201.21,6319.96,18431.56,5112.91,514.878,5817.638000000001
2017-11-29,3589.91,13061.87,7393.56,9304.42,2626.07,6824.34,6311.375,22597.2,29623.83,1141.38,2066.22,504.12,1.1813,-0.44,-0.855,0.505,-0.25,10655.04,240.737,117.19,116.91,208.87,420.0519,7214.11,6263.13,18399.88,5111.68,512.619,5817.0880000000025
2017-11-30,3569.93,13023.98,7326.67,9318.77,2647.58,6873.973000000001,6365.564,22724.96,29177.35,1120.79,2077.36,505.44,1.175,-0.44,-0.85,0.505,-0.25,10674.94,241.401,117.43,117.35,209.52,424.2739,7173.95,6207.69,18428.25,5155.44,503.386,5849.485
2017-12-01,3527.55,12861.49,7300.49,9274.55,2642.22,6847.5859999999975,6337.874,22819.03,29074.24,1115.94,2069.37,503.47,1.23,-0.4225,-0.855,0.505,-0.25,10618.31,240.487,116.83,117.22,208.24,423.4276,7088.79,6185.51,18340.82,5145.21,501.208,5827.099
2017-12-02,3527.55,12861.49,7300.49,9274.55,2642.22,6847.5859999999975,6337.874,22819.03,29074.24,1115.94,2069.37,503.47,1.23,-0.4225,-0.855,0.505,-0.25,10618.31,240.487,116.83,117.22,208.24,423.4276,7088.79,6185.51,18340.82,5145.21,501.208,5827.099
2017-12-03,3527.55,12861.49,7300.49,9274.55,2642.22,6847.5859999999975,6337.874,22819.03,29074.24,1115.94,2069.37,503.47,1.23,-0.4225,-0.855,0.505,-0.25,10618.31,240.487,116.83,117.22,208.24,423.4276,7088.79,6185.51,18340.82,5145.21,501.208,5827.099
2017-12-04,3576.22,13058.55,7338.97,9328.63,2639.44,6775.366,6263.701,22707.16,29138.28,1121.95,2069.99,503.92,1.1775,-0.42,-0.825,0.48,-0.25,10684.88,240.677,117.59,117.23,207.14,424.6157,7186.59,6218.11,18447.76,5139.91,503.93800000000016,5828.915
2017-12-05,3570.57,13048.54,7327.5,9288.92,2629.57,6762.2130000000025,6265.111,22622.38,28842.8,1117.69,2063.64,502.33,1.1775,-0.42,-0.85,0.48,-0.25,10645.83,239.948,116.43,116.76,206.6,422.3916,7177.18,6208.4,18369.23,5120.92,502.03,5811.304
2017-12-06,3561.57,12998.85,7348.03,9309.99,2629.27,6776.375,6293.054,22177.04,28224.8,1101.19,2058.22,500.3,1.1775,-0.44,-0.85,0.52,-0.25,10663.29,238.955,116.67,116.83,205.76,421.1742,7159.07,6225.79,18410.89,5120.46,494.641,5796.1309999999985
2017-12-07,3573.13,13045.15,7320.75,9270.57,2636.98,6812.8409999999985,6316.278,22498.03,28303.19,1100.54,2063.58,501.42,1.1775,-0.4325,-0.85,0.52,-0.25,10632.63,239.57,116.31,117.51,206.78,421.1769,7182.33,6203.07,18332.93,5136.37,494.354,5811.739000000001
2017-12-08,3591.45,13153.7,7393.96,9319.16,2651.5,6840.081,6344.568,22811.08,28639.85,1110.78,2073.46,504.08,1.1775,-0.44,-0.85,0.52,-0.25,10690.2,240.864,116.91,118.23,207.67,423.2342,7219.14,6265.11,18429.02,5165.19,498.953,5839.851
2017-12-09,3591.45,13153.7,7393.96,9319.16,2651.5,6840.081,6344.568,22811.08,28639.85,1110.78,2073.46,504.08,1.1775,-0.44,-0.85,0.52,-0.25,10690.2,240.864,116.91,118.23,207.67,423.2342,7219.14,6265.11,18429.02,5165.19,498.953,5839.851
2017-12-10,3591.45,13153.7,7393.96,9319.16,2651.5,6840.081,6344.568,22811.08,28639.85,1110.78,2073.46,504.08,1.1775,-0.44,-0.85,0.52,-0.25,10690.2,240.864,116.91,118.23,207.67,423.2342,7219.14,6265.11,18429.02,5165.19,498.953,5839.851
2017-12-11,3582.21,13123.65,7453.48,9314.76,2659.99,6875.078,6393.888000000001,22938.73,28965.29,1119.97,2081.24,506.23,1.245,-0.425,-0.85,0.52,-0.25,10675.25,241.905,116.72,118.14,208.65,423.4971,7200.57,6315.54,18420.32,5181.75,503.084,5861.813
2017-12-12,3600.35,13183.53,7500.41,9361.41,2664.11,6862.316999999999,6383.651999999999,22866.17,28793.88,1112.37,2083.43,506.31,1.245,-0.44,-0.85,0.52,-0.2,10720.02,241.933,117.17,118.52,208.51,425.2879,7239.17,6355.31,18512.57,5189.96,499.681,5868.2069999999985
2017-12-13,3581.75,13125.64,7496.51,9394.55,2662.85,6875.799,6394.667,22758.07,29222.1,1118.81,2084.36,506.84,1.1775,-0.44,-0.85,0.525,-0.2,10752.01,242.157,117.53,118.12,208.92,424.1383,7201.77,6352.0,18578.12,5187.68,502.579,5870.918000000002
2017-12-14,3556.22,13068.08,7448.12,9383.02,2652.01,6856.525,6389.906999999997,22694.45,29166.38,1121.22,2077.55,505.51,1.485,-0.44,-0.85,0.525,-0.2,10742.59,241.534,117.42,117.83,208.65,423.2161,7150.44,6311.58,18555.31,5167.45,503.67,5852.251
2017-12-15,3560.53,13103.56,7490.57,9394.71,2675.81,6936.583000000001,6466.32,22553.22,28848.11,1118.5,2085.54,507.08,1.425,-0.44,-0.85,0.52,-0.2,10748.35,242.322,117.5,118.48,209.33,426.8184,7159.1,6347.56,18578.43,5214.1,502.475,5874.897
2017-12-16,3560.53,13103.56,7490.57,9394.71,2675.81,6936.583000000001,6466.32,22553.22,28848.11,1118.5,2085.54,507.08,1.425,-0.44,-0.85,0.52,-0.2,10748.35,242.322,117.5,118.48,209.33,426.8184,7159.1,6347.56,18578.43,5214.1,502.475,5874.897
2017-12-17,3560.53,13103.56,7490.57,9394.71,2675.81,6936.583000000001,6466.32,22553.22,28848.11,1118.5,2085.54,507.08,1.425,-0.44,-0.85,0.52,-0.2,10748.35,242.322,117.5,118.48,209.33,426.8184,7159.1,6347.56,18578.43,5214.1,502.475,5874.897
2017-12-18,3609.42,13312.3,7537.01,9452.32,2690.16,6994.759,6513.269,22901.77,29050.41,1130.39,2104.02,511.68,1.425,-0.44,-0.85,0.52,-0.3,10811.74,244.508,118.17,118.66,211.66,429.4112,7257.42,6386.91,18692.36,5242.28,507.823,5927.186
2017-12-19,3582.22,13215.79,7544.09,9399.17,2681.47,6963.851,6480.667,22868.0,29253.66,1132.2,2096.34,510.12,1.425,-0.44,-0.85,0.52,-0.23,10764.36,243.805,117.56,118.43,211.0,428.7569,7205.94,6392.91,18587.24,5225.43,508.711,5905.773
2017-12-20,3552.65,13069.17,7525.22,9314.83,2679.25,6960.959,6472.482,22891.72,29234.09,1132.85,2095.45,509.96,1.425,-0.44,-0.85,0.525,-0.75,10671.6,243.781,116.59,118.13,211.25,427.9286,7146.46,6376.92,18420.46,5221.79,509.016,5903.597
2017-12-21,3570.78,13109.74,7603.98,9424.67,2684.57,6965.361,6472.688,22866.1,29367.06,1134.38,2100.78,511.19,1.425,-0.4225,-0.85,0.525,-0.75,10780.76,244.349,117.79,118.96,211.04,430.2356,7182.92,6444.12,18637.68,5232.16,509.815,5918.649
